id,pid_total,penalty_bind,penalty_top50,gaps_bind,dr_interface_size,dr_bsa,dr_sasa,dr_res_type_0,dr_res_type_1,dr_res_type_2,dr_res_type_3,dr_res_type_4,dr_res_type_5,dr_res_type_6,dr_res_type_7,dr_res_type_8,dr_res_type_9,dr_res_type_10,dr_res_type_11,dr_res_type_12,dr_res_type_13,dr_res_type_14,dr_res_type_15,dr_res_type_16,dr_res_type_17,dr_res_type_18,dr_res_type_19,dr_polarity_0,dr_polarity_1,dr_polarity_2,dr_polarity_3,dr_res_size,dr_res_mass,dr_res_charge,dr_hb_acceptors,dr_hb_donors,dr_irc_negative_negative,dr_irc_negative_positive,dr_irc_nonpolar_negative,dr_irc_nonpolar_nonpolar,dr_irc_nonpolar_polar,dr_irc_nonpolar_positive,dr_irc_polar_negative,dr_irc_polar_polar,dr_irc_polar_positive,dr_irc_positive_positive,dr_irc_total,dr_res_charge_positive,dr_res_charge_negative,dr_res_pI,dr_hb_donor_acceptor_ratio,dr_salt_bridges,dr_electrostatic_inter,dr_vanderwaals_inter,UniProtID,pIspG,length,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,neg_charged_aa,pos_charged_aa,hydrophobic_aa,molecular_weight,isoelectric_point,aromaticity,instability_index,organism,GO:0005506,GO:0005829,GO:0009055,GO:0016114,GO:0019288,GO:0046429,GO:0046872,GO:0051539,GO:0141197,RMSE,binding_site_opening,CL_FLDA_A,CL_FLDA_B,Sphere10_length,Sphere10_aa_A,Sphere10_aa_C,Sphere10_aa_D,Sphere10_aa_E,Sphere10_aa_F,Sphere10_aa_G,Sphere10_aa_H,Sphere10_aa_I,Sphere10_aa_K,Sphere10_aa_L,Sphere10_aa_M,Sphere10_aa_N,Sphere10_aa_P,Sphere10_aa_Q,Sphere10_aa_R,Sphere10_aa_S,Sphere10_aa_T,Sphere10_aa_V,Sphere10_aa_W,Sphere10_aa_Y,Sphere10_neg_charged_aa,Sphere10_pos_charged_aa,Sphere10_hydrophobic_aa,Sphere10_molecular_weight,phylo_dist
WP_013026734.1,0.9447,1.577,0.0,30,174.5,1908.755,6743.18,0.0658750492707922,0.0229273420049927,0.0974412035212193,0.0802456970174747,0.0544113782682958,0.0974412035212193,0.0286591775062409,0.0573183550124819,0.0343910130074891,0.0286591775062409,0.0171955065037445,0.0515865195112337,0.0343910130074891,0.0343910130074891,0.0716068847720404,0.060143213769544,0.0716068847720404,0.0401228485087373,0.0114636710024963,0.0401228485087373,0.4068782026014979,0.2807778215740376,0.177686900538694,0.1346570752857706,683.0,19627.35,-7.5,212.0,147.5,0.0,38.0,18.0,2.0,14.0,9.0,28.0,6.0,17.0,6.0,138.0,23.5,-31.0,5.824999999999999,0.6956608811748999,0.2755938616775278,12652.15,383.28,D4GK57,+,378,9.25925925925926,1.3227513227513228,7.142857142857142,6.084656084656085,2.380952380952381,7.4074074074074066,1.3227513227513228,8.73015873015873,4.761904761904762,8.201058201058201,2.1164021164021163,4.761904761904762,3.7037037037037033,4.497354497354497,8.201058201058201,4.497354497354497,4.232804232804233,9.523809523809524,0.2645502645502645,1.5873015873015872,13.227513227513226,14.285714285714285,35.714285714285715,41570.24530000004,6.56310749053955,0.0423280423280423,32.13626984126984,Pantoea ananatis,1,0,0,1,1,1,0,1,1,0.1829689592123031,11.413064416131704,18.078071536307608,17.919620417840044,88.0,3.4090909090909087,3.4090909090909087,9.090909090909092,6.8181818181818175,3.4090909090909087,10.227272727272728,1.1363636363636365,7.954545454545454,3.4090909090909087,5.681818181818182,2.272727272727273,5.681818181818182,2.272727272727273,4.545454545454546,7.954545454545454,6.8181818181818175,5.681818181818182,9.090909090909092,0.0,1.1363636363636365,15.909090909090908,12.5,26.13636363636364,9687.747999999996,0.0587280986372485
EAU54713.1,0.7436,16.0702,4.1689,30,180.5,1909.345,6679.455,0.0803132678132678,0.0221744471744471,0.0831541769041769,0.0803132678132678,0.0388052825552825,0.0720669533169533,0.0277180589680589,0.0719287469287469,0.0552979115479115,0.0415079852579852,0.0415079852579852,0.0415079852579852,0.0498925061425061,0.0277180589680589,0.0443488943488943,0.0609797297297297,0.0554361179361179,0.0498925061425061,0.0110872235872235,0.0443488943488943,0.457002457002457,0.2521652334152334,0.1634674447174447,0.1273648648648648,697.0,20245.75,-6.5,198.0,131.0,0.0,26.0,26.0,4.0,25.0,19.0,25.0,11.0,12.0,6.0,154.0,23.0,-29.5,5.835,0.6614619211634137,0.1689451476793249,9462.15,5513.3150000000005,Q0EZJ1,-,368,10.869565217391305,1.0869565217391304,6.25,7.608695652173914,1.358695652173913,8.695652173913043,2.717391304347826,7.608695652173914,5.706521739130435,7.880434782608696,3.260869565217391,3.260869565217391,3.532608695652174,2.4456521739130435,5.978260869565218,5.978260869565218,3.804347826086957,10.326086956521738,0.0,1.6304347826086956,13.858695652173914,14.402173913043478,36.684782608695656,39482.91160000003,5.753095054626464,0.029891304347826,31.0508152173913,Mariprofundus ferrooxydans PV-1,1,0,0,1,1,1,0,1,1,0.6227051019668579,11.114300346771133,18.76210117862281,18.685050663461748,84.0,7.143869596031183,3.571934798015592,6.541459957476967,9.525159461374912,1.190644932671864,9.525159461374912,1.190644932671864,8.334514528703046,7.143869596031183,4.762579730687456,4.762579730687456,4.762579730687456,3.571934798015592,2.9695251594613747,3.571934798015592,4.762579730687456,2.381289865343728,11.90644932671864,0.0,2.381289865343728,16.06661941885188,11.90644932671864,32.147413182140326,9103.8885,0.4842622950819671
WP_011281768.1,0.7259,17.4422,0.0,29,170.5,1666.83,6365.725,0.0586515307877536,0.0410560715514275,0.0938424492604059,0.0909184726522187,0.0410560715514275,0.1026315789473684,0.0293257653938768,0.0879772961816305,0.0469212246302029,0.0586515307877536,0.0058651530787753,0.04984520123839,0.0351909184726522,0.0351909184726522,0.0293257653938768,0.064516683866529,0.0469212246302029,0.0293257653938768,0.0117303061575507,0.0410560715514275,0.4310801513587891,0.2785861713106295,0.1847609219126247,0.1055727554179566,642.5,18857.25,-13.5,205.0,111.0,3.0,24.0,24.0,0.0,26.0,11.0,13.0,4.0,20.0,0.0,125.0,18.0,-31.5,5.655,0.5415000951837046,0.1920122887864823,7583.75,192.125,Q4FNA0,-,366,6.284153005464481,1.912568306010929,6.830601092896176,6.284153005464481,2.185792349726776,7.650273224043716,2.185792349726776,12.021857923497269,9.01639344262295,8.743169398907105,1.366120218579235,4.918032786885246,3.278688524590164,2.459016393442623,3.825136612021858,8.743169398907105,4.098360655737705,6.830601092896176,0.0,1.366120218579235,13.114754098360656,15.027322404371583,33.87978142076503,39735.3639,6.722256660461426,0.0355191256830601,33.309562841530045,Candidatus Pelagibacter communis,1,0,0,1,1,1,0,1,1,0.8724727630615234,11.453430817629446,17.669385165314775,17.65268913067076,87.5,4.571577847439917,3.428683385579937,4.571577847439917,6.8573667711598745,1.7110762800417971,10.286050156739812,0.0,12.571839080459773,5.714472309299895,8.000261233019854,2.2857889237199585,4.571577847439917,2.2857889237199585,3.428683385579937,4.571577847439917,9.143155694879834,4.571577847439917,10.286050156739812,0.0,1.1428944618599792,11.42894461859979,10.286050156739812,35.429728317659354,9337.259299999998,0.491688829787234
WP_141919126.1,0.7347,19.0336,4.6372,29,186.0,1977.145,6769.530000000001,0.0617483811285846,0.0322617946345975,0.075277520814061,0.1021623496762257,0.0430157261794634,0.1129162812210915,0.0376387604070305,0.0483926919518964,0.0430157261794634,0.0430157261794634,0.0161308973172987,0.0430157261794634,0.0430157261794634,0.0215078630897317,0.0402983348751156,0.0699005550416281,0.075277520814061,0.0483926919518964,0.0107539315448658,0.0322617946345975,0.427382053654024,0.2742252543940795,0.1774398704902867,0.1209528214616096,684.0,20345.85,-10.5,223.0,127.5,2.0,32.0,34.0,2.0,20.0,10.0,12.0,4.0,23.0,2.0,141.0,22.5,-33.0,5.734999999999999,0.5717488789237668,0.2269617706237424,10392.185,6185.99,Q5NR50,+,377,13.262599469496022,2.3872679045092835,6.10079575596817,6.896551724137931,1.5915119363395225,8.488063660477453,2.9177718832891246,6.631299734748011,6.36604774535809,8.488063660477453,1.326259946949602,2.3872679045092835,3.4482758620689653,1.8567639257294428,5.570291777188329,5.570291777188329,4.774535809018567,10.344827586206897,0.5305039787798408,1.0610079575596816,12.9973474801061,14.854111405835544,38.726790450928384,39909.42590000006,6.284482765197754,0.0318302387267904,35.203448275862065,Zymomonas mobilis,1,0,0,1,1,1,0,1,1,0.809833824634552,11.48690067760225,16.893077769756683,16.86704685501532,86.0,4.651162790697675,3.488372093023256,8.13953488372093,4.651162790697675,2.3255813953488373,11.627906976744184,4.651162790697675,3.488372093023256,5.813953488372093,9.30232558139535,2.3255813953488373,1.162790697674419,2.3255813953488373,1.162790697674419,5.813953488372093,5.813953488372093,6.976744186046512,16.27906976744186,0.0,0.0,12.790697674418606,16.27906976744186,33.72093023255814,9142.462899999997,0.4902660609993511
WP_011444079.1,0.7259,19.317,6.0226,29,230.0,2685.98,7442.585,0.0673738748959988,0.0217457075864155,0.0826336888283791,0.0912563346191664,0.0304439906209817,0.0978178655169805,0.0521896982073973,0.0695862642765297,0.0434914151728311,0.0934687239996974,0.0086982830345662,0.0260948491036986,0.0304439906209817,0.0260948491036986,0.0543264503441494,0.0478405566901142,0.0499773088268663,0.0652371227592466,0.0086982830345662,0.0325807427577339,0.4717683987595492,0.2043340140685273,0.1738900234475455,0.1500075637243779,879.5,25554.85,-5.5,248.5,160.5,2.0,30.0,36.0,24.0,25.0,48.0,14.0,6.0,24.0,9.0,218.0,34.5,-40.0,5.88,0.6458799131590032,0.1377190026954177,11315.335,1039.135,Q2GBA8,-,374,13.101604278074866,2.406417112299465,5.614973262032086,7.4866310160427805,1.6042780748663104,9.090909090909092,2.941176470588235,6.417112299465241,3.7433155080213902,8.288770053475936,1.8716577540106951,2.13903743315508,3.7433155080213902,2.13903743315508,6.684491978609626,5.88235294117647,5.080213903743315,9.893048128342247,0.53475935828877,1.3368983957219251,13.101604278074866,13.368983957219251,37.70053475935829,39623.83460000006,5.614748954772949,0.03475935828877,40.1350267379679,Novosphingobium aromaticivorans,1,0,0,1,1,1,0,1,1,0.7389505505561829,11.44690809540445,31.120002383159832,31.019429384099556,88.0,3.4090909090909087,3.4090909090909087,5.681818181818182,6.8181818181818175,1.1363636363636365,11.363636363636363,4.545454545454546,4.545454545454546,3.4090909090909087,9.090909090909092,2.272727272727273,2.272727272727273,2.272727272727273,2.272727272727273,7.954545454545454,6.8181818181818175,5.681818181818182,14.772727272727272,1.1363636363636365,1.1363636363636365,12.5,15.909090909090908,31.818181818181817,9599.906099999998,0.4974009096816114
WP_034962069.1,0.7244,17.554,6.0226,29,180.5,1865.37,6484.700000000001,0.0663663755995572,0.0304083138605337,0.0748062968884516,0.0996648628704956,0.0388482351494281,0.1109949575697946,0.0332984872709383,0.0526073053744926,0.0499477309064075,0.0526073053744926,0.0193088181035542,0.0443979830279178,0.0388482351494281,0.0221989915139589,0.0415078096175132,0.0663663755995572,0.0637068011314721,0.0441673840855983,0.0110994957569794,0.0388482351494281,0.4348481121633255,0.265926700282868,0.1744711597589472,0.1247540277948591,671.0,19849.1,-9.0,210.0,127.0,2.0,32.0,28.0,2.0,19.0,12.0,16.0,5.0,24.0,2.0,142.0,22.5,-31.5,5.775,0.6050569072445989,0.2282499497689371,9872.395,5628.29,A0A074M239,-,380,11.578947368421051,2.8947368421052637,5.263157894736842,8.68421052631579,1.8421052631578945,9.473684210526317,3.1578947368421053,7.105263157894736,5.263157894736842,7.631578947368421,2.1052631578947367,2.1052631578947367,3.947368421052632,1.3157894736842104,5.789473684210527,5.789473684210527,5.0,9.210526315789473,0.5263157894736842,1.3157894736842104,13.94736842105263,14.210526315789473,35.526315789473685,40462.92510000005,5.623445320129394,0.0368421052631579,42.85078947368419,Erythrobacter longus,1,0,0,1,1,1,0,1,1,0.8491165041923523,11.35486864032652,17.004080375784966,17.694363328862604,89.0,4.49438202247191,3.3707865168539324,4.49438202247191,7.865168539325842,2.247191011235955,11.235955056179774,4.49438202247191,4.49438202247191,4.49438202247191,8.98876404494382,3.3707865168539324,2.247191011235955,3.3707865168539324,1.1235955056179776,5.617977528089887,7.865168539325842,4.49438202247191,13.48314606741573,1.1235955056179776,1.1235955056179776,12.359550561797752,14.606741573033707,31.46067415730337,9635.009699999997,0.500480923372876
WP_068350622.1,0.7259,18.0181,6.0226,29,172.5,1696.995,5914.06,0.0637686517004973,0.0405800510821346,0.0840670789084554,0.101441726038446,0.0463772012367253,0.1130360263476273,0.0405800510821346,0.0463772012367253,0.034782900927544,0.0579715015459067,0.017391450463772,0.0405800510821346,0.034782900927544,0.0289857507729533,0.034782900927544,0.0753629520096787,0.052174351391316,0.034782900927544,0.0115943003091813,0.0405800510821346,0.4260821346955236,0.2782632074203521,0.1855088049469014,0.1101458529372227,642.5,18994.45,-13.0,210.0,110.0,0.0,33.0,23.0,2.0,25.0,5.0,11.0,6.0,17.0,3.0,125.0,19.0,-32.0,5.65,0.5238095238095238,0.2640809011776753,8949.205,294.49,A0A192D497,-,382,11.518324607329845,2.356020942408377,5.49738219895288,8.115183246073299,1.5706806282722512,9.424083769633508,3.4031413612565444,7.591623036649215,4.712041884816754,7.853403141361256,2.094240837696335,2.356020942408377,4.18848167539267,1.832460732984293,6.282722513089005,5.49738219895288,5.49738219895288,8.115183246073299,0.5235602094240838,1.5706806282722512,13.612565445026178,14.397905759162304,35.07853403141361,40848.21970000006,5.759063148498535,0.0366492146596858,42.83769633507851,Erythrobacter neustonensis,1,0,0,1,1,1,0,1,1,0.8244606256484985,11.3182400859708,18.10820769417871,17.984275422774324,88.0,5.681818181818182,3.4090909090909087,5.681818181818182,5.681818181818182,2.272727272727273,11.363636363636363,5.681818181818182,4.545454545454546,4.545454545454546,10.227272727272728,3.4090909090909087,2.272727272727273,3.4090909090909087,1.1363636363636365,5.681818181818182,6.8181818181818175,4.545454545454546,12.5,0.0,1.1363636363636365,11.363636363636363,15.909090909090908,32.95454545454545,9440.825699999996,0.4921549791866795
ABA79143.1,0.7406,16.5968,3.5156,29,182.0,1873.62,6404.6,0.0769230769230769,0.0329670329670329,0.0879120879120879,0.0741758241758241,0.0439560439560439,0.1291208791208791,0.0384615384615384,0.0659340659340659,0.0384615384615384,0.0384615384615384,0.0219780219780219,0.0384615384615384,0.0329670329670329,0.0274725274725274,0.0384615384615384,0.0714285714285714,0.0494505494505494,0.0439560439560439,0.0109890109890109,0.0384615384615384,0.4642857142857143,0.2582417582417582,0.162087912087912,0.1153846153846153,655.5,19716.2,-8.5,200.0,118.0,2.0,25.0,31.0,4.0,32.0,10.0,18.0,9.0,20.0,0.0,151.0,21.0,-29.5,5.755,0.59005900590059,0.1655251141552511,9729.69,417.545,Q3J241,-,377,13.79310344827586,1.5915119363395225,5.305039787798409,6.896551724137931,1.5915119363395225,9.283819628647215,3.183023872679045,7.957559681697612,4.244031830238726,7.427055702917771,2.6525198938992043,2.9177718832891246,3.7135278514588856,1.8567639257294428,5.570291777188329,6.896551724137931,4.509283819628647,8.753315649867375,0.5305039787798408,1.326259946949602,12.20159151193634,12.9973474801061,37.93103448275862,39676.93340000005,5.771113014221191,0.0344827586206896,37.21326259946949,Cereibacter sphaeroides 2.4.1,1,0,0,1,1,1,0,1,1,0.6159374713897705,11.51321763846245,16.742066703366824,16.789857221509102,87.0,5.747126436781609,3.4482758620689653,4.597701149425287,6.896551724137931,2.2988505747126435,13.79310344827586,1.1494252873563218,9.195402298850574,4.597701149425287,6.896551724137931,5.747126436781609,2.2988505747126435,2.2988505747126435,2.2988505747126435,4.597701149425287,8.045977011494253,4.597701149425287,9.195402298850574,1.1494252873563218,1.1494252873563218,11.494252873563218,10.344827586206897,31.03448275862069,9246.669799999998,0.4964216005204944
WP_011455057.1,0.7451,15.0108,3.5156,29,188.0,2123.84,6186.3,0.0851087909911439,0.0319157966216789,0.0824349941997,0.0744701921172509,0.0425543954955719,0.1117052881758764,0.0345612992671816,0.0585122938064114,0.0425543954955719,0.0531929943694649,0.0265964971847324,0.0372350960586254,0.0319157966216789,0.0265964971847324,0.0425543954955719,0.0691508926803044,0.0585122938064114,0.0425543954955719,0.0106385988738929,0.0372350960586254,0.4627790510143451,0.2606456724103783,0.156905186316951,0.1196700902583255,685.0,20498.300000000003,-7.0,203.5,127.5,4.0,20.0,46.0,4.0,29.0,18.0,21.0,4.0,27.0,2.0,175.0,22.5,-29.5,5.8,0.6266000096604356,0.1141233342043376,10508.77,5211.06,Q28R10,-,377,11.93633952254642,1.8567639257294428,5.835543766578249,6.896551724137931,2.3872679045092835,9.283819628647215,3.4482758620689653,8.222811671087534,5.039787798408488,5.305039787798409,3.978779840848806,3.4482758620689653,3.978779840848806,3.4482758620689653,5.039787798408488,5.835543766578249,4.244031830238726,8.222811671087534,0.5305039787798408,1.0610079575596816,12.73209549071618,13.527851458885944,33.687002652519894,40310.63610000004,5.739624214172364,0.039787798408488,44.28753315649868,Jannaschia sp. CCS1,1,0,0,1,1,1,0,1,1,0.8130598068237305,11.56347459346802,16.970904639065793,16.81598983307636,87.0,4.597701149425287,3.4482758620689653,3.4482758620689653,5.747126436781609,2.2988505747126435,12.643678160919542,2.2988505747126435,6.896551724137931,4.597701149425287,5.747126436781609,5.747126436781609,3.4482758620689653,2.2988505747126435,5.747126436781609,3.4482758620689653,9.195402298850574,3.4482758620689653,12.643678160919542,1.1494252873563218,1.1494252873563218,9.195402298850574,10.344827586206897,29.88505747126437,9297.6766,0.4834988785645626
ADU96577.1,0.6929,24.2063,5.1854,30,201.0,2356.14,7597.69,0.096999777211179,0.0298537020075748,0.0696586380176745,0.0870485432086541,0.0547317870138871,0.0920241602099165,0.0248780850063123,0.0696586380176745,0.0671460752036042,0.052268732826695,0.0199024680050498,0.0298537020075748,0.0497561700126247,0.0248780850063123,0.0348293190088372,0.0298537020075748,0.0497561700126247,0.0721216922048667,0.0099512340025249,0.0348293190088372,0.5174146595044187,0.1990246800504988,0.1567071812263287,0.1268534792187538,753.0,22141.1,-6.0,192.0,127.5,2.0,18.0,41.0,14.0,64.0,11.0,18.0,7.0,19.0,2.0,196.0,25.5,-31.5,5.87,0.6640531741725447,0.0916102136529442,10241.375,2181.0150000000003,E8T5Z3,-,356,9.550561797752808,1.6853932584269662,2.808988764044944,10.112359550561797,2.808988764044944,9.269662921348315,1.9662921348314608,6.460674157303371,7.303370786516854,8.146067415730338,1.4044943820224718,2.528089887640449,3.932584269662921,1.4044943820224718,5.617977528089887,5.8988764044943816,3.932584269662921,12.921348314606742,0.8426966292134831,1.4044943820224718,12.921348314606742,14.887640449438203,37.07865168539326,38369.05610000001,7.058800315856933,0.0505617977528089,27.065168539325835,Thermovibrio ammonificans HB-1,1,0,0,1,1,1,0,1,1,1.9232836961746216,9.03899618018928,14.347962305184346,14.396654691585685,83.0,10.843373493975903,4.819277108433735,1.2048192771084338,10.843373493975903,3.614457831325301,10.843373493975903,1.2048192771084338,3.614457831325301,8.433734939759036,8.433734939759036,2.409638554216868,3.614457831325301,2.409638554216868,1.2048192771084338,3.614457831325301,4.819277108433735,1.2048192771084338,16.867469879518072,0.0,0.0,12.048192771084338,13.253012048192772,39.75903614457831,8701.1695,0.5431385869565217
BAD40486.1,0.7157,24.0163,2.0082,30,189.0,2119.96,6895.15,0.0899496080627099,0.0370380739081746,0.0793673012318029,0.0979003359462486,0.0476203807390817,0.0952407614781634,0.0158734602463605,0.0529115341545352,0.0608062709966405,0.0423292273236282,0.0317469204927211,0.0317469204927211,0.0317469204927211,0.0237961926091825,0.0529115341545352,0.0264557670772676,0.0529115341545352,0.0767357222844344,0.0158734602463605,0.0370380739081746,0.4841545352743561,0.2089865621500559,0.1772676371780515,0.1295912653975364,722.0,21099.05,-9.0,195.0,133.5,6.0,25.0,39.0,6.0,17.0,16.0,26.0,8.0,20.0,5.0,168.0,24.5,-33.5,5.84,0.6847780349253103,0.1489830749537761,11486.005,171.11,Q67PA7,-,370,8.91891891891892,2.4324324324324325,4.594594594594595,10.27027027027027,1.6216216216216215,10.0,1.6216216216216215,8.108108108108109,5.675675675675676,6.756756756756757,2.1621621621621623,2.1621621621621623,3.5135135135135136,1.891891891891892,7.837837837837839,3.5135135135135136,4.324324324324325,12.162162162162163,0.2702702702702703,2.1621621621621623,14.864864864864863,15.135135135135137,35.945945945945944,40240.08680000002,5.863135337829589,0.0405405405405405,37.54648648648647,Symbiobacterium thermophilum IAM 14863,1,0,0,1,1,1,0,1,1,1.8526824712753296,10.515416985993896,16.663541014323737,17.139259651195935,83.0,9.63855421686747,3.614457831325301,2.409638554216868,12.048192771084338,1.2048192771084338,12.048192771084338,0.0,4.819277108433735,4.819277108433735,8.433734939759036,3.614457831325301,4.819277108433735,2.409638554216868,1.2048192771084338,4.819277108433735,2.409638554216868,2.409638554216868,18.072289156626507,0.0,1.2048192771084338,14.457831325301203,9.63855421686747,40.963855421686745,8716.093,0.5258846657929227
CAB14437.1,0.6986,24.8931,10.5744,30,244.0,2500.34,8467.439999999999,0.0860670194003527,0.0286890064667842,0.0696733014193331,0.1065591668766272,0.0327874359620391,0.073771730914588,0.0286890064667842,0.0942638783908625,0.0553203997648442,0.0532795834383136,0.0163937179810195,0.0286890064667842,0.0348282522885697,0.0204921474762744,0.0491811539430587,0.0573780129335684,0.0614764424288233,0.0655748719240782,0.0081968589905097,0.0286890064667842,0.4651633492903334,0.225413622239019,0.1762324682959603,0.1331905601746871,918.0,26999.85,-10.5,268.0,169.5,11.0,30.0,30.0,13.0,39.0,14.0,25.0,17.0,17.0,7.0,203.0,32.5,-43.0,5.845,0.6324626865671642,0.1479611650485436,12974.73,2530.9,P54482,-,377,12.20159151193634,1.326259946949602,4.509283819628647,9.814323607427056,1.5915119363395225,7.957559681697612,2.122015915119363,10.610079575596815,9.283819628647215,7.6923076923076925,1.5915119363395225,3.183023872679045,3.4482758620689653,1.0610079575596816,4.774535809018567,4.509283819628647,4.774535809018567,7.6923076923076925,0.0,1.8567639257294428,14.323607427055704,16.180371352785148,38.196286472148536,40582.57799999999,6.740956687927247,0.0344827586206896,26.828647214854108,Bacillus subtilis subsp. subtilis str. 168,1,0,0,1,1,1,0,1,1,2.057913303375244,9.283286516284504,22.924016505147573,23.62933421555885,86.5,9.248863940122964,3.4683239775461105,2.3122159850307407,13.873295910184442,2.3122159850307407,11.561079925153702,0.0,12.717187917669074,6.936647955092221,9.248863940122964,1.1561079925153703,2.3122159850307407,3.4683239775461105,0.0,5.780539962576851,3.4683239775461105,3.4683239775461105,8.092755947607593,0.0,0.5747126436781609,16.185511895215186,12.717187917669074,39.30767174552258,9231.2213,0.5885788449059053
ABO67748.1,0.7,25.3573,6.4055,30,201.0,1966.385,8164.98,0.1019756387403446,0.0348336304218657,0.0746434937611408,0.0895721925133689,0.0472370766488413,0.0920231729055258,0.0298573975044563,0.0796197266785502,0.0522133095662507,0.0571895424836601,0.0074272133095662,0.0298573975044563,0.0398098633392751,0.0149286987522281,0.0672162804515745,0.0372846108140225,0.064691027926322,0.0298573975044563,0.0099524658348187,0.0398098633392751,0.4650920974450386,0.2214052287581699,0.1642156862745098,0.1492869875222816,769.0,22358.05,-3.0,205.0,153.5,5.0,23.0,18.0,6.0,15.0,14.0,18.0,6.0,23.0,3.0,131.0,30.0,-33.0,5.945,0.7488102036931277,0.1756661991584852,10471.26,1276.225,A4IQZ4,-,374,11.497326203208557,1.3368983957219251,4.27807486631016,10.16042780748663,1.8716577540106951,8.288770053475936,2.13903743315508,11.76470588235294,8.02139037433155,7.219251336898395,1.06951871657754,2.941176470588235,3.475935828877005,1.3368983957219251,6.149732620320856,4.27807486631016,4.27807486631016,7.754010695187167,0.0,2.13903743315508,14.43850267379679,16.31016042780749,38.23529411764706,40579.50090000001,6.745162773132326,0.0401069518716577,35.59839572192514,Geobacillus thermodenitrificans NG80-2,1,0,0,1,1,1,0,1,1,2.033442735671997,10.014580235467692,17.283401604668295,17.024994882347123,85.0,9.411764705882351,3.5294117647058822,3.5294117647058822,12.941176470588236,2.3529411764705883,11.76470588235294,1.1764705882352942,14.117647058823527,5.88235294117647,8.235294117647058,1.1764705882352942,2.3529411764705883,3.5294117647058822,1.1764705882352942,5.88235294117647,2.3529411764705883,3.5294117647058822,7.0588235294117645,0.0,0.0,16.470588235294116,12.941176470588236,38.82352941176471,9086.496,0.5775890231950342
WP_006317886.1,0.7043,25.6369,10.5744,30,184.0,1924.63,7599.035,0.0924022214344795,0.0271771239513175,0.0923431407302375,0.1005258182677537,0.0407361455748552,0.0896549686872267,0.0380479735318445,0.0788431998109417,0.0679723502304147,0.054354247902635,0.010870849580527,0.0380479735318445,0.0380479735318445,0.021741699161054,0.0624778447359092,0.021741699161054,0.0380479735318445,0.043483398322108,0.010870849580527,0.0326125487415809,0.4592638544251447,0.1793690180786954,0.1928689589979912,0.1684981684981685,721.0,20701.5,-4.5,199.0,143.0,8.0,29.0,25.0,6.0,19.0,10.0,14.0,4.0,13.0,6.0,134.0,31.0,-35.5,5.925000000000001,0.7190951598635157,0.2163547237076649,10284.53,176.13,B7GH89,+,364,12.362637362637363,1.3736263736263736,4.945054945054945,9.065934065934066,1.6483516483516485,8.241758241758241,2.197802197802198,10.989010989010987,7.6923076923076925,7.417582417582418,1.098901098901099,3.296703296703297,3.296703296703297,1.6483516483516485,6.318681318681318,4.12087912087912,4.12087912087912,8.241758241758241,0.0,1.9230769230769231,14.010989010989013,16.208791208791208,39.010989010989015,39285.95459999999,7.095688819885253,0.0357142857142857,34.474450549450545,Anoxybacillus flavithermus,1,0,0,1,1,1,0,1,1,1.6323412656784058,9.62381803920035,17.58539794757132,17.5653274880756,83.5,10.77882960413081,3.592943201376936,2.3952954675846243,15.569420539300058,1.1976477337923122,10.77882960413081,1.1976477337923122,14.371772805507744,5.988238668961561,7.781124497991967,1.1976477337923122,2.3952954675846243,3.592943201376936,0.0,5.988238668961561,2.3952954675846243,3.592943201376936,7.185886402753872,0.0,0.0,17.964716006884682,13.174125071715434,40.11761331038439,8911.7814,0.5725190839694656
